#;RECORD_VERSION;Kod Ringkas;Kod Penuh;NAMA_MELAYU;NAME_EN;c1;c2;c3;c4;UNIT;Catatan
"";"2009v1.1";"4922401";"4922401001";"Passenger transportation services by motorized taxi within or between urban and suburban areas. These services are generally rendered on a distance travelled basis and to a specific destination. Connected reservation services are also included non-schedul";"Passenger transportation services by motorized taxi within or between urban and suburban areas. These services are generally rendered on a distance travelled basis and to a specific destination. Connected reservation services are also included non-schedul";"64115";"";"";"";"";" 
"";"2009v1.1";"4922502";"4922502001";"Chauffeur-driven hire car services, wherever delivered, except taxi services. These services are generally supplied on a time basis to a limited number of passengers and frequently involve transportation to more than one destination";"Chauffeur-driven hire car services, wherever delivered, except taxi services. These services are generally supplied on a time basis to a limited number of passengers and frequently involve transportation to more than one destination";"64116";"";"";"";"";" 
"";"2009v1.1";"4922503";"4922503001";"Non-scheduled chauffeur-driven hired bus and motor coach services, within urban and suburban areas, generally rendered on a time and distance basis frequently involve transportation to more than one destination (car rental)";"Non-scheduled chauffeur-driven hired bus and motor coach services, within urban and suburban areas, generally rendered on a time and distance basis frequently involve transportation to more than one destination (car rental)";"64118";"";"";"";"";" 
"";"2009v1.1";"4922504";"4922504001";"Sightseeing passenger land transportation, except rail. Sightseeing transportation services by buses";"Sightseeing passenger land transportation, except rail. Sightseeing transportation services by buses";"64132";"";"";"";"";" 
"";"2009v1.1";"4922901";"4922901001";"Passenger transportation man- or animal-drawn vehicles or conveyances such as rickshaws and by pack animals, provided that the services of an operator are provided with the vehicle or animals";"Passenger transportation man- or animal-drawn vehicles or conveyances such as rickshaws and by pack animals, provided that the services of an operator are provided with the vehicle or animals";"64117";"";"";"";"";" 
"";"2009v1.1";"4922902";"4922902001";""a) cable-operated passenger transportation, e.g. services by funiculars, teleferics, ski lifts and similar services rendered on a scheduled basis
b) other scheduled passenger land transportation by mechanized land vehicle, not elsewhere classified
c) pass"";""a) cable-operated passenger transportation, e.g. services by funiculars, teleferics, ski lifts and similar services rendered on a scheduled basis
b) other scheduled passenger land transportation by mechanized land vehicle, not elsewhere classified
c) pass"";"64119";"";"";"";"";" 
"";"2009v1.1";"4922903";"4922903001";"transportation services of passengers between urban and suburban areas or over long distances by chauffeur-driven hired bus and motor coaches, generally rendered on a time and distance basis and frequently involving transportation to more than one destina";"transportation services of passengers between urban and suburban areas or over long distances by chauffeur-driven hired bus and motor coaches, generally rendered on a time and distance basis and frequently involving transportation to more than one destina";"64223";"";"";"";"";" 
"";"2009v1.1";"4922904";"4922904001";"Rental of buses or coaches with operators for a period of time, not generally dependent on distance. The renter defines how and when the vehicles will be operated, determining schedules, routes, and other operational considerations.";"Rental of buses or coaches with operators for a period of time, not generally dependent on distance. The renter defines how and when the vehicles will be operated, determining schedules, routes, and other operational considerations.";"66011";"";"";"";"";" 
"";"2009v1.1";"4923001";"4923001001";"Transportation by road of frozen or refrigerated goods in specially refrigerated trucks and cars";"Transportation by road of frozen or refrigerated goods in specially refrigerated trucks and cars";"65111";"";"";"";"";" 
"";"2009v1.1";"4923002";"4923002001";""a) Transportation by road of petroleum products (crude oil, natural gas and refined petroleum products) in special tank trucks
b) Transportation by road of other bulk liquids or gases in special tank trucks"";""a) Transportation by road of petroleum products (crude oil, natural gas and refined petroleum products) in special tank trucks
b) Transportation by road of other bulk liquids or gases in special tank trucks"";"65112";"";"";"";"";" 
"";"2009v1.1";"4923003";"4923003001";"Transportation by road of individual articles and packages assembled and shipped in specially construction shipping containers designed for ease of handling in transport";"Transportation by road of individual articles and packages assembled and shipped in specially construction shipping containers designed for ease of handling in transport";"65113";"";"";"";"";" 
"";"2009v1.1";"4923004";"4923004001";"Road transport services of freight by man- or animal-drawn vehicles";"Road transport services of freight by man- or animal-drawn vehicles";"65114";"";"";"";"";" 
"";"2009v1.1";"4923005";"4923005001";""a) Household goods and furniture removal services
b) Office equipment, machinery and furniture removal services
c) Ancillary services, such as packing and carrying and in-house moving"";""a) Household goods and furniture removal services
b) Office equipment, machinery and furniture removal services
c) Ancillary services, such as packing and carrying and in-house moving"";"65115";"";"";"";"";" 
"";"2009v1.1";"4923006";"4923006001";"Transportation of letters and parcels by any mode of land transport other than railway";"Transportation of letters and parcels by any mode of land transport other than railway";"65116";"";"";"";"";" 
"";"2009v1.1";"4923007";"4923007001";"Transportation by road dry bulk goods such as cereals, flours, cement, sand, coal, etc.";"Transportation by road dry bulk goods such as cereals, flours, cement, sand, coal, etc.";"65117";"";"";"";"";" 
"";"2009v1.1";"4923008";"4923008001";"Transportation by road of live animals";"Transportation by road of live animals";"65118";"";"";"";"";" 
"";"2009v1.1";"4923009";"4923009001";""a) transportation by road by other specialized vehicles n.e.c., such as:
• transport of concrete and tarred macadam
• transport of cars.
b) transportation by road of freight not elsewhere classified, by non-specialized vehicles"";""a) transportation by road by other specialized vehicles n.e.c., such as:
• transport of concrete and tarred macadam
• transport of cars.
b) transportation by road of freight not elsewhere classified, by non-specialized vehicles"";"65119";"";"";"";"";" 
"";"2009v1.1";"4923010";"4923010001";"Truck and other motorised freight vehicle rental services, with driver";"Truck and other motorised freight vehicle rental services, with driver";"66012";"";"";"";"";" 
"";"2009v1.1";"4930001";"4930001001";""a) Transportation via pipeline of crude or refined petroleum and petroleum products
b) Transportation via pipeline of natural gas"";""a) Transportation via pipeline of crude or refined petroleum and petroleum products
b) Transportation via pipeline of natural gas"";"65131";"";"";"";"";" 
"";"2009v1.1";"4930002";"4930002001";"Transportation via pipeline of other chemical products, of coal slurry and of other products, not elsewhere classified";"Transportation via pipeline of other chemical products, of coal slurry and of other products, not elsewhere classified";"65139";"";"";"";"";" 
